formula,theoretical
Mg3CuO4,TRUE
SrLa2Al2O7,TRUE
Ba2Ti(SiO4)2,FALSE
Pr(CuO2)2,TRUE
Be2ReCl,TRUE
Lu3Mg,TRUE
SrLiN,FALSE
HoNiSn4,TRUE
Co8RuS8,FALSE
CaTi3P2(SO6)4,TRUE
NaMgTaSi(SO6)2,TRUE
Mn3B4W,TRUE
AlTl(MoO4)2,FALSE
Cr3B4Mo3,TRUE
Na3LaTa3Si3(PO8)3,TRUE
PbIF,FALSE
CsGe,FALSE
Hf2Ni7,TRUE
NaPN2,FALSE
Ca2CuB2(HO)12,FALSE
Na5Ti7Al(PO4)12,TRUE
KBa4Bi3O,FALSE
RbVGa(PO5)2,FALSE
K12Sn4Au21,FALSE
Li4Ti3V2Sn3O16,TRUE
BeSiRh2,TRUE
InSiTe3,FALSE
NaLuCl4,FALSE
RbPrS2,FALSE
Ga40GeMo8,FALSE
PrMn2O6,TRUE
ZrNbP,FALSE
MgTa2(FeO4)2,TRUE
RbU(SeO4)2,FALSE
TiCl3,FALSE
CsMn(CN)3,FALSE
BaSe2O5,FALSE
Ce2H8S3O16,FALSE
LiCrFeO4,TRUE
Cs3ScO3,TRUE
Ba3(SnAs2)2,FALSE
ZnFeCu4(GeS4)2,TRUE
Cd(Cu3O4)2,TRUE
Li2PtPb,TRUE
InGe2P(H3C)8,FALSE
RbAg2SbS4,FALSE
LaAl(NO4)6,FALSE
Sc2Au,TRUE
NdMgAu,TRUE
KHoBeF6,FALSE
U3Cu,TRUE
LuTh(BRh)8,TRUE
K2NaTlI6,TRUE
CoPb2WO6,FALSE
Ba2PrPbO6,TRUE
Li4TbF8,FALSE
LiPrO2,FALSE
Ho(SiRu)2,FALSE
YbClF,TRUE
Ca6Co3RhO12,TRUE
Ce2Mg5Au,TRUE
Re2Te5,FALSE
K2CuNi2(SO)2,TRUE
Ca2HoTaO6,FALSE
Mo2SeS3,TRUE
Sc2AgIr,TRUE
GaHgO2,TRUE
Nb3Ge,FALSE
Ca2ZnAg,TRUE
BaGe4(RhS3)2,FALSE
Al(BiO2)2,TRUE
VOsCl,TRUE
SrYb3,TRUE
Ca3(VN2)2,TRUE
Ba2IrO4,FALSE
Cs2PH5O6,FALSE
Cs2AlAuCl6,TRUE
NaLiY2F8,FALSE
Lu2PdO4,TRUE
Pr3Os,FALSE
V6O5F19,TRUE
Sm3Ge13Rh4,FALSE
EuInAu2,TRUE
Al2OsRh,TRUE
Hf2TcRu,TRUE
BaSrDySeO6,TRUE
LiY2Pd,TRUE
Sr3Li2,FALSE
NpClO10,FALSE
Be2SiO4,FALSE
H9Rh(NCl)3,FALSE
SbC(N3Cl2)3,FALSE
FeH4(ClO)2,FALSE
Nb2SiSb2,TRUE
Ga2(Ni7B2)3,FALSE
ZnGeRh2,TRUE
Si4NiO10,TRUE
PuBr2,TRUE
Ni(H2N)2,FALSE
NaTl2Sb,TRUE
CuC3(OF)3,FALSE
Cr4CoCuS8,TRUE
V4CuNiO12,TRUE
Hf8Ni4N,TRUE
Rb2ZnN12,FALSE
Mg3P4H48(NO15)2,FALSE
Li(BH)3,TRUE
Ba2SmMnO6,TRUE
Na3ScI6,TRUE
Y2TlPb,TRUE
CeMg14Mo,TRUE
MnPb2WO6,FALSE
Rb2MnP2,TRUE
Sr(AlPb)2,FALSE
Ba2PrSnO6,TRUE
Ba2UInO6,TRUE
Lu5(Ge5Rh2)2,FALSE
Li2NiO2,FALSE
Cs2U(Si2O5)3,FALSE
SmYIr2,TRUE
Na6La4Sc4Si3(S3O16)3,TRUE
CeP2(NO4)2,TRUE
SbPd6S,TRUE
Na5P3H2O11,FALSE
Te3Pd5,TRUE
Hf3(Cu2Si)2,FALSE
UMo13P9,FALSE
TmSiIr,TRUE
K3NdSi7O17,FALSE
Li4Co3Ni2Sb3O16,TRUE
Mg6AlW,TRUE
Ce3Zr5O16,TRUE
Rb2WO4,FALSE
YBi3Se2ClO8,TRUE
Sr3As2,TRUE
Na2H16O9,FALSE
Na3Ca4TiSi4(O8F)2,TRUE
K2RbCeBr6,TRUE
YbTa(PbO3)2,TRUE
PrYCo4,TRUE
Be2CoOs,TRUE
SrCaBiSbO6,TRUE
InH5(NF)2,FALSE
H6RuN3Cl3O,FALSE
Yb2Ga10Ru3,FALSE
Na3Sm2(SiSe3)2,TRUE
Sr2B5ClO9,FALSE
VZn2SbO6,TRUE
Na7Zr2Sc2Si3(PO8)3,TRUE
Sr2La14Mg2Ga14O45,TRUE
NaTi6O12,TRUE
Li6CuO4,TRUE
LaEuHg2,TRUE
BaMg6BiO8,TRUE
Eu(BC)2,FALSE
Ba4Sr2Lu3(BiO6)3,TRUE
ZnP2(HO)4,FALSE
Li2CrF6,FALSE
YH24C9N6(ClO)3,FALSE
Gd(SiRh)2,FALSE
PuF3,FALSE
CaMg6CoO8,TRUE
K3SbO4,FALSE
ErNi,FALSE
La3Si3Cl2,FALSE
Ba3SnP3,FALSE
Rb2MnSO4F3,FALSE
Eu2AgSn,TRUE
CsTeSe3,FALSE
LaNdAl6,TRUE
Ca6P19Rh30,TRUE
Ca(MoO2)2,TRUE
Cs3FeO3,FALSE
TmHSO5,FALSE
Cs4Re6S13,FALSE
Cs2Cu5Se4,FALSE
Np2H12SO14,FALSE
La2Ge5Rh3,FALSE
H24C8S(NO2)2,FALSE
BiXeF7,FALSE
Be2RuPt,TRUE
Cs2CdFe(CN)6,FALSE
U2PCl11O,FALSE
Ca2BrN,FALSE
Ba4Nd2Cu2O9,FALSE
Na5MnO4,FALSE
PrCoGe2,FALSE
UNiGe,FALSE
K2HgS4,FALSE
ZrNi2,FALSE
GeH4,FALSE
RbMg6Mo,TRUE
Lu2Si2O7,FALSE
Zr(PO3)4,FALSE
Ce2Fe2S2O3,FALSE
MnH(CO)5,FALSE
MgI2,FALSE
CCl4,FALSE
TmBi3,TRUE
RbSrMg14,TRUE
W(CO)6,FALSE
K2TlFeF6,TRUE
Th4Al,TRUE
Eu2HgSb,TRUE
AlC6,TRUE
LaRe3O16,TRUE
Nd2Th3O9,TRUE
Pr(BRh)4,FALSE
V2OF8,TRUE
Sc5(Si5Rh2)2,FALSE
FeSnO6,FALSE
ScNiBi,FALSE
AlZnPd2,TRUE
Na4LuC3O9F,FALSE
La2BrClO2,TRUE
NaSbSe2,TRUE
PH3O4,FALSE
Cs2TeSO10,TRUE
Al13Ru4,FALSE
NaLaSnP2SO12,TRUE
Li7Mn5O12,TRUE
La2InSi2,FALSE
Ti2S,FALSE
KB6H2OF6,FALSE
Li5In4,FALSE
BaTm2ZnO5,FALSE
MgMo3O8,TRUE
Cs2Ga2B2O7,FALSE
Mg14CrSn,TRUE
Ho2Fe12P7,TRUE
PrCuS2,FALSE
CsOsNO3,FALSE
LiNdSn2,FALSE
Ce3Al11,TRUE
LiAs(XeF4)3,FALSE
Pr3InO,FALSE
Cr2Pb3N4,TRUE
Na14Ni2O9,TRUE
LiCuO2,FALSE
Y2CuOs,TRUE
Pm2CuOs,TRUE
SiH21C6N2OF5,FALSE
U4Ga20Pt11,FALSE
Na3MgZr(PO4)3,TRUE
TiInNi2,FALSE
Na3V3Cr2O12,TRUE
Ce2Al3Ge4,FALSE
Li5Nb2Ni3O10,TRUE
Sc2CdPt,TRUE
HgC,TRUE
Ba2CoCl6,FALSE
Cu3H8S4(NO8)2,TRUE
ZrB4Mo,TRUE
LaGe3Ir,FALSE
Si2BPH28C9,FALSE
BiPdSe,FALSE
La4B14O27,FALSE
LiSc2Tl,TRUE
SrEuPt2,TRUE
Ce2ZrSe5,FALSE
BaCrP2O7,FALSE
La4Fe(NiO5)2,TRUE
Co(NF3)4,TRUE
Er3Pd4,FALSE
K2PrAgCl6,TRUE
Na10Ta2In6Si7S5O48,TRUE
YHfMg14,TRUE
CrFeAs2,TRUE
BaSrCoWO6,TRUE
PmZn2Cd,TRUE
HfPd3,FALSE
ZnCd3Se4,TRUE
Cs2NpBr6,FALSE
YGeRh2,TRUE
BaLa3Mn4O12,TRUE
ZrCu2,TRUE
PH6C2S2N(ClO2)2,FALSE
Al3P3H9C3NO14,FALSE
SmNi3Sn2,TRUE
Ba2CdHg,TRUE
Mg(C2N3)2,FALSE
AlNi4As3,TRUE
HfMg14TiO16,TRUE
Mn5NiN4,TRUE
As2H2CCl4,FALSE
Co2TcO4,TRUE
CuNi3S8,TRUE
Ag5GeO4,FALSE
NdMgNi4H7,FALSE
Li7Si2(NiO4)3,TRUE
CuMoS4N,FALSE
NaZr2(AsO4)3,FALSE
Na3Ti2Nb2Si3(PO8)3,TRUE
Li3MnV4O8,TRUE
B9N,FALSE
Fe5SiAs,TRUE
Rb5Tm3Br12,TRUE
RbReO4,FALSE
SmAsSe,FALSE
Y2CuAs3,TRUE
Ti2MnSn,TRUE
SrCuO3,TRUE
Er2RuRh,TRUE
Rb2MnSb2,TRUE
LuAsO4,FALSE
SrMg14AlO16,TRUE
Ca4UAl2(SiO5)3,TRUE
Pu2SnPt2,FALSE
ZrGeTe,FALSE
K2MoCl5O,FALSE
LiNd6B3O14,TRUE
TaHO3,TRUE
Na2Mg3Zn2(Si2O5)6,TRUE
Hf3As2,FALSE
LiCr2(PO4)2,TRUE
TiMnZn(PO4)3,TRUE
Mg14AlZn,TRUE
Ba3La7Mn2(Co4O15)2,TRUE
SrBe13,FALSE
K5(TmI4)3,TRUE
Ba3Pr,TRUE
Tb(Al5Ru)2,TRUE
KLiICl,TRUE
Ce2Si3,TRUE
DyMnGa,FALSE
Li3Tb4ZnSn8,TRUE
CdH10S2(NO2)4,FALSE
Pb10S(ClO3)4,FALSE
Rb2LiMnF6,TRUE
HgSb4C2(OF11)2,FALSE
Mg6SiSn2,TRUE
PrTl2InSe4,TRUE
Li3CuPO5,TRUE
Sm(Al2Fe)4,FALSE
CsLu7S11,FALSE
Ca3(InN2)2,TRUE
Na30Ta4Zn20Si9(S3O16)9,TRUE
Ti2P2H4O11,FALSE
Sr2PdO3,FALSE
KLi(WO3)4,TRUE
Ti2In,TRUE
VCr2Re,TRUE
HfMg6B,TRUE
Pt3Rh,TRUE
Na3CoPCO7,FALSE
CsFeCuF6,TRUE
TlGaO3,TRUE
Ca3GaN3,TRUE
Ca2Zr(SiO3)4,FALSE
K2Sn2O3,FALSE
TiNCl,FALSE
CrTe3,FALSE
Tl(TeMo)3,FALSE
SbS(BrF2)3,FALSE
La2ScSi2,TRUE
K2NiF6,FALSE
LiPtO2,TRUE
Rb4Te8O23,FALSE
Li4Ni2(PO4)3,TRUE
PrNiSnH2,TRUE
Na2B4H8O11,FALSE
Ni(CO)6,TRUE
Be2IrOs,TRUE
Li2Sn(H5O4)2,FALSE
K2Be2Ni(O3F4)2,FALSE
Mo3S7Cl4,FALSE
ErAlAu,FALSE
BaNaFe2F9,FALSE
Sr2CoCu2O7,TRUE
Li4Cr2Fe3Sb3O16,TRUE
K(FeS)2,TRUE
LiCu2Ge,FALSE
In2(HgTe2)3,TRUE
Rb2VAgF6,TRUE
DyScSi,TRUE
ZnCoP2H12O11,FALSE
RbNa3Mo2H18O17,FALSE
Ca2CrN3,TRUE
ErAu4,FALSE
Ba4La8Mn11SnO36,TRUE
V2Pb(OF4)2,FALSE
Na2Mg3Sn(SO4)6,TRUE
Te4As2S5(OF6)2,FALSE
LiIO,TRUE
KYb3,TRUE
SrTb2O4,FALSE
Ca3Fe4(WO4)6,TRUE
NaEuZrTiO6,TRUE
Ba5Cr3O13,FALSE
Li8Mn(FeO4)3,TRUE
MnCr,TRUE
CoN3Cl5,FALSE
Dy2MgSi2,FALSE
Ba2Tl2CuO6,FALSE
VRe2W,TRUE
Li11Y14Ti14(S2O5)7,TRUE
Ca3(AlP2)2,FALSE
Mn2Pb2O5,FALSE
AlWO3,TRUE
Ti3WC3N,TRUE
NbCr2Tc,TRUE
Mn2InCo,FALSE
Ca4Sb2S,TRUE
Er2OsPd,TRUE
K4MgV2(AgS4)2,TRUE
MgTi2(CoO2)4,TRUE
BiTeIr,TRUE
LaMgVFeO6,TRUE
Na6Y5Nb3Si6(SO8)6,TRUE
UH4(BrO2)2,FALSE
TaZnCo2,TRUE
GdTe2,FALSE
Pr9Ga5S21,TRUE
Ba2MgAl2(Fe4O7)2,TRUE
La(BO2)3,FALSE
NpSeO,FALSE
K3V(PO4)2,FALSE
BePbO3,TRUE
K2Zn5As4,FALSE
Y2CuO4,TRUE
CoPS,TRUE
Zr2Pt,FALSE
Dy2Fe17H3,TRUE
Co2SbN3,TRUE
CaMn2Te3,TRUE
Ce2MgCo9,TRUE
SrEuNbGaO6,TRUE
YMn2SiC,TRUE
AgBi2Se3Cl,FALSE
La5SmS8,TRUE
SnPbSe2,TRUE
HoB3H18C2S,TRUE
PuP,FALSE
CuH10(ClO6)3,TRUE
K3NaCe(CO5)3,TRUE
Mg3B,TRUE
Zn10Fe3,TRUE
Ce3IrI3,FALSE
Ba3SrZn2(WO6)2,TRUE
SrBrO5,TRUE
K4CaU3O12,FALSE
CaV2O6,FALSE
B24Mo7,TRUE
Sr3Ca5Ti3Mn5O24,TRUE
MgTi23O40,TRUE
K2U(PdS2)3,FALSE
Er(PPd)2,TRUE
Sr2YCrO6,TRUE
Te8IrI5,FALSE
Tl3(V3S4)8,TRUE
CaNiAsO5,TRUE
RbYO2,FALSE
Er2NiRuO6,TRUE
Xe,FALSE
NdMn4CoO12,TRUE
Cs3B12AsF18,FALSE
K3P11,FALSE
UTl2(TeO4)2,FALSE
CrFeCoO4,TRUE
K2Ni3Se4,FALSE
NaCo(N2O3)4,TRUE
Ta2OsPd,TRUE
VAs2,FALSE
Na7CaZr3Si3(PO8)3,TRUE
Mg5Bi,TRUE
La7Ni16,FALSE
Mo12PO46,FALSE
La5Pb4,FALSE
BaYMnCuO5,TRUE
Er3FeSi3,FALSE
Bi3(AsO4)4,TRUE
Ni18Bi3AsS16,FALSE
As2S3(NF6)2,FALSE
ErCuSi,FALSE
Ce3CuGeS7,FALSE
MgAg2(HgO2)2,TRUE
Ag2H2C2N6O13,FALSE
Mg3Nb,TRUE
HfSO6,FALSE
Eu2O3,FALSE
ZrGa6FeCo5,TRUE
USi3,FALSE
Li6Sb2S7,TRUE
Zr(CuP)2,FALSE
Pm2MgGa,TRUE
Pb10SO13F2,TRUE
CeU2S5,TRUE
Sm3Sb4Pt7,FALSE
Li2Mn3NiO8,FALSE
Cs2CN2,TRUE
TbB2Os,FALSE
CaCd2Pd,FALSE
ZnCuO3,TRUE
Lu2(SO5)3,FALSE
Zr2CoOs,TRUE
Ag2H2IOF,FALSE
Ce6Mg23P,FALSE
Ba9(AuO6)2,FALSE
HoInRh,FALSE
K2NdBr5,TRUE
CsDyI3,FALSE
Sm(MnSi)2,FALSE
BaAl4,FALSE
Dy2Mg(CuO2)4,TRUE
AsRh,FALSE
Cs2GaAuCl6,TRUE
SrBeF4,FALSE
Pr3Cd,TRUE
Ca3BiP,TRUE
KSb(SO4)2,FALSE
Na7MgZr3Si3(PO8)3,TRUE
K3Mo2HCO13,FALSE
V6GaGe,TRUE
K4Na4Mo3W5O24,TRUE
NaMgSO4F,FALSE
Hf3(Ga2Cu)2,TRUE
Ba2ErCl7,FALSE
Na6Y4In4Si3(S3O16)3,TRUE
MgCr4O8,TRUE
Mg5Ni9P7,TRUE
K2PuCl6,FALSE
Rb4N2O7,TRUE
Sr5Li25La7Nb8O48,TRUE
Co5CuN4,TRUE
Ba3SiF12,TRUE
Mn5FeO12,TRUE
TiZnFe(PO4)3,TRUE
Ba10GdY4(Cu3O7)5,TRUE
Zn7SnN6,TRUE
BaClO3,FALSE
Cs4Mn3O6,TRUE
KCoCl3,TRUE
MgW2(OF4)2,TRUE
La2Zn(SeO)2,FALSE
LaCeSbS5Br,TRUE
MoOF4,FALSE
La3SnN,TRUE
Cs2LiF3,TRUE
Th(Al2Cr)4,FALSE
Mg5Pd2,FALSE
Rb2CuH12(SO7)2,FALSE
RbNaMg5(Si2O5)6,TRUE
RbEu3F10,FALSE
Cs2AlInH6,TRUE
EuAlGe2O7,TRUE
Cs2RbGaBr6,TRUE
Cr2HgS4,FALSE
KAl2P2O11,TRUE
YMgAu2,TRUE
YbPaO4,TRUE
NbTlCl6,TRUE
Ta2Zn2CuO8,TRUE
Mg3Cu2(AsO4)3,TRUE
Mg(InTe2)2,TRUE
Mg30AlNiO32,TRUE
LiW6CCl18,FALSE
FeBi(SeO3)3,FALSE
Cs3SbH2S4O,FALSE
LiNbP4O13,TRUE
SrCoP2O7,FALSE
Co2P,FALSE
Th6Cd23,FALSE
BaHf(SiO3)3,FALSE
Li3CrCo3O8,TRUE
Te6Br2O11,FALSE
SmTmMg2,TRUE
EuBe13,FALSE
CaSnO6,FALSE
Zr(SeCl6)2,FALSE
SiP3H29C10BrN,FALSE
UH4C2SeN4O7,TRUE
K2BaCu(NO2)6,FALSE
Sr2MgRu3O10,TRUE
ErO3,TRUE
Y5(SiB4)2,TRUE
Na2Co(Si2O5)2,FALSE
MgHgPd2,TRUE
UH16C4(NO3)2,FALSE
H2CO,FALSE
Zr2TcRh,TRUE
K2AgSbF6,TRUE
K2RuAuF6,TRUE
LaP,FALSE
SrWO2,TRUE
La2CuSe2O,TRUE
Tm4(Al8Pd3)3,TRUE
Zn4CuN3,TRUE
DyBPd3,FALSE
TaNbMo2,TRUE
In2CuAgSe4,TRUE
ScAsO3,TRUE
SbBrO,TRUE
Zr63S128,TRUE
SrCo2Te3(ClO4)2,FALSE
Er3Ni19B10,FALSE
AlH6,TRUE
KMgCr2FeO8,TRUE
Ba16Zn9Ge80Pd3,TRUE
Ca3(MoN2)2,TRUE
Rb3TlBr6,TRUE
Rb2MgFe4O7,TRUE
SiH23C11N3O8,FALSE
Na2Mo2As3O16,TRUE
CaEuHfFeO6,TRUE
Sc3Si3Ni,FALSE
PrCuSb2,FALSE
IrN2,TRUE
CeY3,TRUE
HfGe2Rh,FALSE
LiLaSO,TRUE
Er6Ni20As13,TRUE
Ba2LuNbO6,FALSE
Ba3InS4Cl,FALSE
KCa2(P2O9)2,TRUE
V4Cu9(ClO9)2,FALSE
Ta2VMo,TRUE
Ti2Al2CrCuS8,TRUE
HfIr,TRUE
Yb2S3,FALSE
LaMg14Cu,TRUE
TiCrSi4,TRUE
MoCl2,FALSE
La2Cu2SeSO2,TRUE
BiW2(Cl4O)2,FALSE
ZnFeBi,TRUE
NaTiO2,FALSE
Na(Ti3Se4)2,TRUE
Co2AgN3,TRUE
Mn3Mo3C,FALSE
NaMg3,TRUE
Er3In5,FALSE
Nd3Zn11,FALSE
Cs3TlO3,TRUE
NbBi(TeO4)2,FALSE
BeGa3,TRUE
KAlSi3Ni3(HO6)2,TRUE
KBaHg2,TRUE
Sr(B3O7)2,TRUE
Cs3GeSe3,FALSE
Gd2InPd2,FALSE
RbCeS2,FALSE
LuCdHg2,TRUE
K3EuV2O8,FALSE
Li4CrP6(H4O11)2,TRUE
MgSbO3,TRUE
HoCo3Ni2,TRUE
Cs2TlInH6,TRUE
Ca5V3O13,FALSE
Ba3Al3N5,TRUE
Cr3B4,FALSE
TlCoCl3,FALSE
CaSmEuSbO6,TRUE
TmGaPd,FALSE
V(FeN)4,TRUE
Ca5(Ga3O7)2,FALSE
SnMo12PbS16,TRUE
Tm5Rh3,FALSE
NaPtN,TRUE
TeNO4,TRUE
Mg2SiNi3,FALSE
K2Mn3H10S4O21,FALSE
Cs2ZnN12,FALSE
YbLuAl4,TRUE
TiTc2Sn,TRUE
YSiIr2,TRUE
BPS4,FALSE
Ni(BiO3)2,TRUE
NaMgFe(SeO4)2,TRUE
Dy2PdRh,TRUE
NaCaB5(H7O4)3,TRUE
Ni21(GeB3)2,TRUE
KAl2P2H8O12F,FALSE
SrNd2Mn3O9,TRUE
V3C2,TRUE
Na15Ta5Zn7(PO4)18,TRUE
Nb4SiTe4,FALSE
Rb2NO4,TRUE
V2Zn3O11,TRUE
K4Ge(SeO)4,TRUE
NaCaSnP(SO6)2,TRUE
LaCuS2,FALSE
Na2PrSiO5,TRUE
AsSe(BrF2)3,TRUE
La(CeB8)3,TRUE
Li4MnFe2(BO3)4,TRUE
ZnBi,FALSE
Mn2Si4N7,TRUE
Rb2YAgBr6,TRUE
LiMg7N5,TRUE
CeSi2,FALSE
ZrTiMo4,TRUE
PrHo3,TRUE
Ba2La(FeO3)3,TRUE
CuAsO3,TRUE
La4Ru6O19,FALSE
MgFe2(CoO2)4,TRUE
Ti3Se4,FALSE
CaMg6CrO8,TRUE
Li5V3CrO8,TRUE
NaSm(NiO3)4,TRUE
Ti3Si6N11,TRUE
MgScNi2SbO6,TRUE
Co2Br3N7O2,TRUE
LiGd2Ru,TRUE
Mg2Cr3O8,TRUE
CNO,FALSE
Eu4Br6O,FALSE
CrP2S7,TRUE
CsK2LaV2O8,TRUE
In2PbS4,FALSE
LiMo8(P2O11)4,TRUE
HoZrF7,TRUE
Mn3Fe3(SbO8)2,TRUE
Sr2MgGaSbO6,TRUE
LaB3F12,TRUE
TlPAuSe3,FALSE
DyInCu2,FALSE
Cs3LiBr4,TRUE
H8C3(NO)4,FALSE
LiMnAu2,TRUE
Li4Cr3Cu3(SbO8)2,TRUE
CsTb(PO3)4,FALSE
HgN2,TRUE
NaSmV4O12,TRUE
CaTaBiO5,TRUE
Ca5Ni15B4,FALSE
ZrFe2,FALSE
HgH3CSO3,FALSE
Y2SnHg,TRUE
NdTi3Fe(CuO4)3,TRUE
KLaZrNbO6,TRUE
UMnFeSi2,TRUE
Rb2Si3SnO9,TRUE
V5ZnO7,TRUE
OsRu3,TRUE
BaCeEuNbO6,TRUE
PuRu3C,FALSE
KZnH2Cl3,TRUE
CeZnSbO,FALSE
KCe(MoO4)2,TRUE
Be2CuIr,TRUE
Pr(WO3)5,FALSE
CsNa3,TRUE
K3UH6C5SNO13,FALSE
GdH2ClO2,FALSE
Tb3B7W,FALSE
V2OF4,TRUE
SrSi2(BO4)2,FALSE
HoFeNi,TRUE
LiNi3O3F,TRUE
RbMoAsO6,FALSE
K5Na3Nb5(WO8)3,TRUE
Li32Ti13Cr3O48,TRUE
NaScIn2,TRUE
Mg16Al12Pd,TRUE
BaAlFeCuO5,TRUE
BaTa6O16,TRUE
Sc2BeTl,TRUE
TiCr(PO4)2,TRUE
Pr3PtBr3,TRUE
Be13Tc,TRUE
Li2B3H14N,TRUE
MgU2Si2(HO3)4,TRUE
KGdZrTiO6,TRUE
LaMg6Mn,TRUE
Zr6Al2NiH10,FALSE
LiCdAs,FALSE
BaMn5(SO4)6,TRUE
LaNi4(BiO4)3,TRUE
Rb2AlCuF6,TRUE
HgH8C2S2(NCl)4,FALSE
NbPCl10,FALSE
Zr2GaCu,TRUE
BaAlFe4O7,TRUE
Li2ZnIn,TRUE
Nd3O2F5,TRUE
Mn2SnO4,TRUE
Th2ZnTc,TRUE
Ba5Sn3,FALSE
Nd2MnCoO6,FALSE
CaFe3Co5O16,TRUE
FeSnRu2,FALSE
Sr2LiSc(B2O5)2,FALSE
EuCu4Pd,TRUE
CaPr3(CoO3)4,TRUE
SmCoO3,FALSE
H13ClO6,FALSE
DyInIr,FALSE
Er3Cu3Sb4,FALSE
SrAl9Co2,FALSE
KCeH2S2O9,FALSE
GdGaO3,FALSE
RbSm3F10,TRUE
MnIn2NiO6,FALSE
Pr13Zn58,FALSE
Mg14CuMo,TRUE
CeU4O10,TRUE
Ca4Ge3Au5,TRUE
Ba(AgSn)2,FALSE
Ho(BiO3)2,TRUE
Tl3BiI6,FALSE
HfTiP2SO12,TRUE
U2Cu3Si4Ni,TRUE
RbPbIO6,FALSE
SrCaP2WO8,TRUE
Ce3(GaNi)2,FALSE
NaLaCoWO6,TRUE
Bi3Te5Pb,TRUE
Mg6BiC,TRUE
Ce(AlZn)2,FALSE
BaCuCO3F2,FALSE
Ho4RuBr5,FALSE
HoZn12,FALSE
KCaNi2,TRUE
Na2LaInP2SO12,TRUE
Si2Sn2O7,TRUE
Na4Eu2SnP4,TRUE
MgCo2(SbS)2,TRUE
NaCeMg14,TRUE
NpP2H2CO8,FALSE
H2Pd(PbO2)2,FALSE
KEuPdO3,FALSE
CeScPd6,TRUE
Ca11(ReN5)2,TRUE
SmMgCd2,TRUE
K6CdTe4,FALSE
InO2,TRUE
ErUN2,TRUE
Mg6ZrC,TRUE
Cu6Hg3(AsS3)4,FALSE
Y(SnO2)2,TRUE
CoH3,TRUE
Al2Cu3(SiO4)3,TRUE
MgVF6,TRUE
KIn3,TRUE
PmLuZn2,TRUE
U2AuF11,FALSE
C61O2,FALSE
Li6Cr3Fe(PO4)6,TRUE
Sr2MnCuSO3,FALSE
K2Cd3Se4,FALSE
H9Au(ClO)4,TRUE
AcLa3,TRUE
HfInAu2,FALSE
KRbMnV2O7,TRUE
Mg14VGa,TRUE
Mg14GaSn,TRUE
Ba3NaB24,TRUE
Y2Al,FALSE
Zr5Sb3Ru,FALSE
BeInSi2,TRUE
Tl2(ReS2)3,FALSE
ZrTi2Al,TRUE
Cs2Re2S5,FALSE
VBO4,TRUE
TlVO3,FALSE
Y3Si5N9O,TRUE
CrGaTc2,TRUE
AlH6N2Cl3,FALSE
K2CuBiF6,TRUE
MgCo2P2(O4F)2,TRUE
Na3In2(AsO4)3,FALSE
EuCdHg2,TRUE
Nd3Sc2(FeO4)3,TRUE
Zr3Sb4Pt3,TRUE
Cu2Pb5C(SO7)3,FALSE
CsGa(SeO3)2,FALSE
Nb3VSe6,FALSE
ErPtF7,FALSE
P4S3,FALSE
V4FeCoO12,TRUE
Li2PrAs2,FALSE
Rb6Na2U2C6O23,TRUE
Li3Ti2CoO6,TRUE
LaF3,FALSE
Li4TiFe5O12,TRUE
Co3TeO6,FALSE
Be2NiPd,TRUE
Ca7Si6H4CO23,FALSE
SiNi3Mo2,TRUE
LiMgBN2,TRUE
GePbO3,FALSE
Mg5Sb,TRUE
KBS4(ClO3)4,FALSE
Pa2SbTe,TRUE
PNF2,FALSE
NdB4ClO8,FALSE
YBi2ClO4,FALSE
PuUN2,TRUE
HfBeAu2,TRUE
Ba3NaSi2B7O20,FALSE
Na6MgSi4Sn3(SO12)2,TRUE
Ag10Te4Br3,FALSE
V4ZnO8,TRUE
CsFeO2,FALSE
NaNbO2F,FALSE
LiCo2(PO3)5,TRUE
Na8CaHf3Si5SO24,TRUE
Tm(NiGe)2,FALSE
Ba(InTe2)2,FALSE
TbSi2Ni,FALSE
V5Se4,FALSE
SrMgNiO3,TRUE
Sr3CdO4,TRUE
CuH6C2SeI,FALSE
U6Al39Mo8,TRUE
V5S4,FALSE
La7SmTi2V6O24,TRUE
Zn53Co7,TRUE
NaIn(WO4)2,FALSE
ErFeB4,FALSE
CeSiHRu,FALSE
K2PdBr4,FALSE
La(AlGa)2,FALSE
Er4Co,TRUE
GaPb3,TRUE
KLiO3,TRUE
Na5CrO4,TRUE
AlGa2Bi(BO3)4,TRUE
CeIn2Pd3,FALSE
Er2Pb2O7,TRUE
LiTmSiO4,FALSE
CaSmIn2,TRUE
Mn4CdS5,TRUE
Sr3Sc2Cu2S2O5,FALSE
Lu2CdSe4,FALSE
Ca2GaPd2,FALSE
NaNdSe2,FALSE
Yb3Ta,TRUE
Cs3Ca,TRUE
SrMgTl2,TRUE
Na2HgSbF6,TRUE
LiPt3O4,TRUE
Na2La6Ta2Si3(S3O16)3,TRUE
CrRhO3,TRUE
GdAl,FALSE
C20Cl18O,TRUE
ErGa6,FALSE
GaP(H2O3)2,FALSE
AlNi3F15,TRUE
Cs2AsAuF6,TRUE
Cs2NaTaCl6,TRUE
BiAsO2,TRUE
Mn3I,TRUE
Pr2(Al3Ir)3,TRUE
Li3SbF6,TRUE
S3N3Cl3O,FALSE
CdH6(SO4)4,FALSE
NaAlCr2(HO4)2,TRUE
